Date,DateValue,Course,Raceno,HorseNo,Rank,FinalOdds,WtCarried,JWinPer,JPlacePer,TWinPer,TPlacePer,Drawing,HWinPer,HPlacePer
2001-03-25,36975,"Turf - ""A"" Course",8,1,6,26,0,-0.006515385,0.003530769,-0.012764286,0.022107143,11,0.123157143,0.133235714
2001-03-25,36975,"Turf - ""A"" Course",8,2,14,18,0,-0.071215385,-0.103169231,-0.004264286,-0.006992857,3,0.164857143,0.216535714
2001-03-25,36975,"Turf - ""A"" Course",8,3,11,41,0,0,0,-0.062064286,-0.086892857,8,-0.067242857,0.037935714
2001-03-25,36975,"Turf - ""A"" Course",8,4,7,6.9,0,0.046984615,0.078830769,-0.006264286,-0.006592857,6,0.289857143,-0.033464286
2001-03-25,36975,"Turf - ""A"" Course",8,5,12,9.2,0,-0.071215385,-0.041069231,0.032335714,0.049307143,10,-0.210142857,-0.200164286
2001-03-25,36975,"Turf - ""A"" Course",8,6,9,17,0,0.065784615,0.126030769,-0.010764286,-0.026392857,5,-0.210142857,-0.033464286
2001-03-25,36975,"Turf - ""A"" Course",8,7,3,3.9,0,0.022084615,0.033030769,-0.004264286,-0.006992857,1,0.123157143,0.133235714
2001-03-25,36975,"Turf - ""A"" Course",8,8,10,7.5,0,-0.040015385,-0.022269231,-0.010764286,-0.026392857,12,0.075557143,-0.247764286
2001-03-25,36975,"Turf - ""A"" Course",8,9,1,4.8,0,0.066984615,0.067830769,0.011335714,0.002107143,13,-0.010142857,0.066535714
2001-03-25,36975,"Turf - ""A"" Course",8,10,13,10,0,0.024784615,0.047030769,0.032335714,0.049307143,9,-0.210142857,-0.033464286
2001-03-25,36975,"Turf - ""A"" Course",8,11,8,21,0,-0.013215385,3.07692E-05,-0.004264286,-0.006992857,2,0.218457143,0.180835714
2001-03-25,36975,"Turf - ""A"" Course",8,12,2,63,0,-0.013515385,-0.048769231,-0.004264286,-0.006992857,4,-0.033642857,0.113635714
2001-03-25,36975,"Turf - ""A"" Course",8,13,4,41,0,-0.042515385,-0.122169231,0.011335714,0.002107143,7,-0.210142857,-0.133464286
2001-03-25,36975,"Turf - ""A"" Course",8,14,5,65,0,0.031584615,-0.018869231,0.032335714,0.049307143,14,-0.043442857,-0.200164286
2001-03-25,36975,"Turf - ""A"" Course",9,1,5,7.8,10.46153846,0.056015385,0.097438462,0.031676923,0.023253846,13,0.077915385,0.095138462
2001-03-25,36975,"Turf - ""A"" Course",9,2,10,5.7,7.461538462,-0.030984615,-0.003661538,0.001176923,-0.010146154,12,-0.074084615,0.041238462
2001-03-25,36975,"Turf - ""A"" Course",9,3,6,3.5,5.461538462,-0.062184615,-0.022461538,0.009976923,0.101053846,1,0.064815385,0.402338462
2001-03-25,36975,"Turf - ""A"" Course",9,4,13,83,3.461538462,-0.062184615,-0.084561538,-0.021223077,-0.124946154,11,-0.157384615,-0.375461538
2001-03-25,36975,"Turf - ""A"" Course",9,5,7,27,3.461538462,0.002515385,0.022138462,0.014476923,-0.043046154,5,-0.062184615,-0.137361538
2001-03-25,36975,"Turf - ""A"" Course",9,6,3,6.6,2.461538462,0.074815385,0.144638462,0.005676923,0.009653846,2,-0.014484615,-0.089761538
2001-03-25,36975,"Turf - ""A"" Course",9,7,8,18,1.461538462,-0.004484615,-0.030161538,0.000476923,0.037253846,6,-0.037384615,-0.015461538
2001-03-25,36975,"Turf - ""A"" Course",9,8,11,41,-3.538461538,-0.038584615,-0.057061538,0.044276923,0.065553846,3,-0.090684615,-0.108761538
2001-03-25,36975,"Turf - ""A"" Course",9,10,12,46,-3.538461538,0.040615385,-0.000261538,0.024376923,0.022053846,8,-0.057384615,-0.075461538
2001-03-25,36975,"Turf - ""A"" Course",9,11,2,28,-7.538461538,0.026615385,-0.021261538,-0.050123077,-0.070646154,4,0.009315385,-0.042161538
2001-03-25,36975,"Turf - ""A"" Course",9,12,1,5.1,-5.538461538,-0.004184615,0.018638462,0.023476923,0.026053846,9,0.509315385,0.291238462
2001-03-25,36975,"Turf - ""A"" Course",9,13,4,12,-5.538461538,0.031115385,0.051638462,-0.068823077,0.023753846,10,-0.052084615,0.098238462
2001-03-25,36975,"Turf - ""A"" Course",9,14,9,51,-8.538461538,-0.029084615,-0.115061538,-0.015423077,-0.059846154,7,-0.115684615,-0.083761538
2001-03-25,36975,"Turf - ""A"" Course",10,1,1,3,9.285714286,0.07025,0.157535714,0.009857143,0.040578571,8,0.094542857,0.141871429
2001-03-25,36975,"Turf - ""A"" Course",10,2,10,13,9.285714286,0.02655,0.064535714,-0.017442857,-0.077121429,2,-0.118457143,-0.053828571
2001-03-25,36975,"Turf - ""A"" Course",10,3,7,40,8.285714286,-0.00905,-0.017264286,-0.027842857,-0.112321429,12,-0.128557143,-0.050428571
2001-03-25,36975,"Turf - ""A"" Course",10,4,8,40,5.285714286,-0.06675,-0.009564286,-0.048642857,-0.046421429,7,-0.122157143,-0.191428571
2001-03-25,36975,"Turf - ""A"" Course",10,5,12,5.7,5.285714286,0.02925,0.078535714,0.037657143,0.078178571,5,-0.205457143,-0.358128571
2001-03-25,36975,"Turf - ""A"" Course",10,6,11,10,3.285714286,0.03605,0.012635714,0.017757143,0.034678571,3,0.025342857,0.103371429
2001-03-25,36975,"Turf - ""A"" Course",10,7,14,67,0.285714286,-0.03805,-0.090664286,0.016657143,0.030978571,6,-0.205457143,-0.358128571
2001-03-25,36975,"Turf - ""A"" Course",10,8,2,16,-0.714285714,-0.03995,-0.089064286,0.025057143,0.035878571,11,-0.005457143,0.108571429
2001-03-25,36975,"Turf - ""A"" Course",10,9,6,86,-4.714285714,0.02205,-0.008364286,-0.005442857,0.002478571,10,-0.155457143,-0.208128571
2001-03-25,36975,"Turf - ""A"" Course",10,10,13,64,-6.714285714,-0.03815,-0.106664286,-0.000942857,0.022278571,4,-0.110257143,0.022871429
2001-03-25,36975,"Turf - ""A"" Course",10,11,3,10,-4.714285714,0.05145,0.110335714,0.007857143,-0.030421429,13,0.294542857,0.141871429
2001-03-25,36975,"Turf - ""A"" Course",10,12,9,34,-9.714285714,-0.00125,-0.031364286,0.025357143,0.040578571,9,-0.134057143,-0.036728571
2001-03-25,36975,"Turf - ""A"" Course",10,13,5,4.7,-6.714285714,-0.00875,0.031535714,0.016857143,0.038678571,1,0.794542857,0.641871429
2001-03-25,36975,"Turf - ""A"" Course",10,14,4,21,-7.714285714,-0.03365,-0.102164286,-0.056742857,-0.058021429,14,-0.023657143,0.096371429
2001-03-28,36978,"Turf - ""A+2"" Course",1,1,4,16,8.785714286,0.031007143,0.062871429,0.008814286,0.014507143,3,-0.022128571,-0.10795
2001-03-28,36978,"Turf - ""A+2"" Course",1,2,10,7.1,8.785714286,0.002707143,0.027171429,0.008614286,0.042007143,10,-0.022128571,0.00315
2001-03-28,36978,"Turf - ""A+2"" Course",1,3,1,8.9,7.785714286,-0.021692857,0.000871429,-0.037685714,-0.057692857,13,0.030471429,-0.00265
2001-03-28,36978,"Turf - ""A+2"" Course",1,4,9,5.3,2.785714286,0.004307143,-0.035028571,0.033214286,0.031707143,7,0.025471429,-0.01275
2001-03-28,36978,"Turf - ""A+2"" Course",1,5,13,54,0.785714286,-0.037492857,-0.043928571,0.005614286,-0.061792857,14,0.068771429,-0.01705
2001-03-28,36978,"Turf - ""A+2"" Course",1,6,11,26,4.785714286,0.036807143,0.077471429,0.046714286,0.067207143,8,-0.022128571,-0.02465
2001-03-28,36978,"Turf - ""A+2"" Course",1,7,7,40,1.785714286,0.004707143,0.031771429,-0.063785714,0.012707143,9,-0.022128571,-0.10795
2001-03-28,36978,"Turf - ""A+2"" Course",1,8,12,61,0.785714286,-0.028092857,-0.106228571,-0.012285714,-0.052792857,5,-0.022128571,-0.10795
2001-03-28,36978,"Turf - ""A+2"" Course",1,9,5,5.8,-3.214285714,-0.033892857,-0.083428571,0.032214286,0.027807143,2,0.019571429,0.10035
2001-03-28,36978,"Turf - ""A+2"" Course",1,10,2,3.8,-4.214285714,0.081107143,0.162671429,0.029314286,0.028307143,4,0.017871429,0.13205
2001-03-28,36978,"Turf - ""A+2"" Course",1,11,3,11,-5.214285714,-0.026292857,-0.058128571,-0.019385714,-0.125692857,11,-0.022128571,0.12735
2001-03-28,36978,"Turf - ""A+2"" Course",1,12,8,26,-4.214285714,0.031507143,0.093571429,-0.038185714,-0.052192857,12,0.014871429,0.00315
2001-03-28,36978,"Turf - ""A+2"" Course",1,13,6,25,-8.214285714,-0.012592857,-0.020128571,-0.004985714,0.020707143,1,-0.022128571,0.12285
2001-03-28,36978,"Turf - ""A+2"" Course",1,14,14,99,-11.21428571,-0.032092857,-0.109528571,0.011814286,0.105207143,6,-0.022128571,-0.10795
2001-03-28,36978,"Turf - ""A+2"" Course",2,1,3,12,5.285714286,0.072671429,0.158407143,0.019157143,0.029321429,5,0.13655,0.359971429
2001-03-28,36978,"Turf - ""A+2"" Course",2,2,4,9.8,5.285714286,-0.034728571,-0.062392857,0.024957143,0.023621429,2,-0.05095,-0.140028571
2001-03-28,36978,"Turf - ""A+2"" Course",2,3,8,40,5.285714286,-0.021028571,-0.024392857,-0.045442857,-0.056378571,13,0.03995,0.132671429
2001-03-28,36978,"Turf - ""A+2"" Course",2,4,6,8.9,4.285714286,-0.030128571,-0.003392857,-0.044942857,-0.061878571,14,0.04905,0.059971429
2001-03-28,36978,"Turf - ""A+2"" Course",2,5,10,21,3.285714286,0.031871429,0.002507143,-0.019542857,-0.056978571,12,-0.05095,-0.140028571
2001-03-28,36978,"Turf - ""A+2"" Course",2,6,11,27,2.285714286,0.022571429,0.058607143,-0.002542857,-0.081778571,8,-0.05095,-0.015028571
2001-03-28,36978,"Turf - ""A+2"" Course",2,7,9,12,-0.714285714,-0.004128571,-0.039292857,0.025957143,0.027521429,7,0.03995,-0.049128571
2001-03-28,36978,"Turf - ""A+2"" Course",2,8,14,6,1.285714286,-0.005728571,0.022907143,0.001357143,0.037821429,9,-0.05095,-0.068628571
2001-03-28,36978,"Turf - ""A+2"" Course",2,9,7,8.8,-0.714285714,0.023071429,0.089307143,-0.018442857,-0.027978571,10,-0.05095,-0.087428571
2001-03-28,36978,"Turf - ""A+2"" Course",2,10,2,9.7,-1.714285714,-0.036528571,-0.110492857,-0.012242857,0.016521429,1,0.01805,0.170271429
2001-03-28,36978,"Turf - ""A+2"" Course",2,11,1,4,-2.714285714,0.046171429,0.101607143,0.004557143,0.101021429,6,-0.05095,-0.140028571
2001-03-28,36978,"Turf - ""A+2"" Course",2,12,5,14,-5.714285714,0.018871429,-0.010792857,0.001557143,0.010321429,4,0.07405,-0.015028571
2001-03-28,36978,"Turf - ""A+2"" Course",2,13,13,68,-6.714285714,-0.042328571,-0.087692857,0.009857143,0.018221429,11,-0.00095,0.009971429
2001-03-28,36978,"Turf - ""A+2"" Course",2,14,12,86,-8.714285714,-0.040628571,-0.094892857,0.055757143,0.020621429,3,-0.05095,-0.077528571
2001-03-28,36978,"Turf - ""A+2"" Course",3,1,2,4,6.615384615,0.072269231,0.153653846,0.020653846,0.036115385,2,-0.014453846,0.213169231
2001-03-28,36978,"Turf - ""A+2"" Course",3,3,8,99,4.615384615,-0.004130769,0.022753846,-0.016946154,-0.021184615,9,-0.014453846,-0.120130769
2001-03-28,36978,"Turf - ""A+2"" Course",3,4,3,10,4.615384615,-0.006130769,0.018153846,0.008853846,-0.035484615,11,-0.014453846,-0.120130769
2001-03-28,36978,"Turf - ""A+2"" Course",3,5,10,8.1,3.615384615,0.045769231,0.096853846,-0.000146154,-0.059184615,5,-0.014453846,-0.120130769
2001-03-28,36978,"Turf - ""A+2"" Course",3,6,4,4.7,2.615384615,-0.035130769,-0.067146154,0.023553846,0.030915385,4,-0.014453846,-0.120130769
2001-03-28,36978,"Turf - ""A+2"" Course",3,7,12,65,2.615384615,-0.021430769,-0.029146154,0.025353846,0.036215385,10,-0.014453846,-0.120130769
2001-03-28,36978,"Turf - ""A+2"" Course",3,8,9,5.3,1.615384615,0.022169231,0.053853846,-0.001046154,-0.074984615,1,-0.014453846,-0.120130769
2001-03-28,36978,"Turf - ""A+2"" Course",3,9,13,99,-4.384615385,-0.046330769,-0.052946154,0.002853846,0.044615385,7,-0.014453846,-0.120130769
2001-03-28,36978,"Turf - ""A+2"" Course",3,10,1,20,-4.384615385,-0.004530769,-0.044046154,-0.043446154,-0.055084615,14,0.052246154,0.079869231
2001-03-28,36978,"Turf - ""A+2"" Course",3,11,6,13,-1.384615385,0.027969231,0.068453846,-0.018046154,-0.050184615,13,0.106746154,0.213169231
2001-03-28,36978,"Turf - ""A+2"" Course",3,12,11,14,-3.384615385,-0.041030769,-0.099646154,-0.010746154,0.023315385,12,-0.014453846,0.094169231
2001-03-28,36978,"Turf - ""A+2"" Course",3,13,5,13,-7.384615385,-0.040930769,-0.118546154,0.006053846,0.107815385,3,-0.014453846,0.184169231
2001-03-28,36978,"Turf - ""A+2"" Course",3,14,7,24,-5.384615385,0.031469231,-0.002246154,0.003053846,0.017115385,8,-0.014453846,0.056369231
2001-03-28,36978,"Turf - ""A+2"" Course",4,1,4,13,5.857142857,-0.025821429,-0.040421429,-0.016814286,-0.01715,5,0.051214286,0.134785714
2001-03-28,36978,"Turf - ""A+2"" Course",4,2,12,41,5.857142857,0.027078571,-0.013521429,0.002985714,0.04865,6,-0.059885714,-0.235614286
2001-03-28,36978,"Turf - ""A+2"" Course",4,3,10,99,4.857142857,-0.008521429,0.011478571,-0.025014286,-0.11905,9,-0.059885714,-0.235614286
2001-03-28,36978,"Turf - ""A+2"" Course",4,4,7,12,2.857142857,-0.039521429,-0.078421429,-0.043814286,-0.04555,2,-0.007285714,-0.025114286
2001-03-28,36978,"Turf - ""A+2"" Course",4,5,3,3.2,2.857142857,0.067878571,0.142378571,-0.043314286,-0.05105,13,0.031014286,0.037085714
2001-03-28,36978,"Turf - ""A+2"" Course",4,6,14,99,-0.142857143,-0.045321429,-0.129821429,-1.42857E-05,-0.05515,10,0.083014286,0.192985714
2001-03-28,36978,"Turf - ""A+2"" Course",4,7,5,5.2,2.857142857,0.023578571,0.057178571,0.041085714,0.07385,8,0.190114286,0.264385714
2001-03-28,36978,"Turf - ""A+2"" Course",4,8,11,7.9,1.857142857,0.041378571,0.085578571,0.023685714,0.03495,3,-0.059885714,0.097685714
2001-03-28,36978,"Turf - ""A+2"" Course",4,9,8,7.3,-1.142857143,0.014078571,-0.026821429,-0.000914286,0.06605,1,0.031014286,0.218885714
2001-03-28,36978,"Turf - ""A+2"" Course",4,10,1,7.6,1.857142857,0.018278571,0.073278571,0.011485714,0.02905,11,0.040114286,0.064385714
2001-03-28,36978,"Turf - ""A+2"" Course",4,11,13,24,-3.142857143,-0.010521429,0.006878571,0.025485714,0.04025,7,-0.059885714,-0.235614286
2001-03-28,36978,"Turf - ""A+2"" Course",4,12,6,39,-6.142857143,-0.034921429,-0.019421429,-0.004614286,-0.01355,4,-0.059885714,0.192985714
2001-03-28,36978,"Turf - ""A+2"" Course",4,13,2,17,-6.142857143,0.017778571,0.042578571,0.008985714,-0.03145,14,-0.059885714,-0.235614286
2001-03-28,36978,"Turf - ""A+2"" Course",4,14,9,99,-12.14285714,-0.045421429,-0.110921429,0.020785714,0.04015,12,-0.059885714,-0.235614286
2001-03-28,36978,All Weather Track,5,1,10,20,8.428571429,0.023085714,0.05125,-0.022807143,-0.0518,11,0.027378571,-0.082492857
2001-03-28,36978,All Weather Track,5,2,5,8.6,4.428571429,-0.040014286,-0.12115,0.018792857,0.0293,14,0.058478571,0.093807143
2001-03-28,36978,All Weather Track,5,3,6,9.9,7.428571429,0.023585714,0.08195,0.006592857,0.0234,8,-0.052621429,-0.091392857
2001-03-28,36978,All Weather Track,5,4,7,55,7.428571429,-0.034214286,-0.06975,-0.048707143,-0.0512,6,-0.009121429,0.058407143
2001-03-28,36978,All Weather Track,5,5,11,7.1,1.428571429,0.032385714,-0.00485,0.014992857,0.0185,9,-0.052621429,0.019707143
2001-03-28,36978,All Weather Track,5,6,12,6.7,1.428571429,-0.029614286,-0.01075,-0.048207143,-0.0567,10,-0.052621429,-0.077492857
2001-03-28,36978,All Weather Track,5,7,8,39,-1.571428571,0.019385714,-0.01815,-0.001707143,0.0155,13,0.002978571,0.130807143
2001-03-28,36978,All Weather Track,5,8,14,28,-3.571428571,-0.045414286,-0.05555,-0.001907143,0.043,2,0.080678571,0.030807143
2001-03-28,36978,All Weather Track,5,9,3,40,0.428571429,-0.003214286,0.02015,-0.004907143,-0.0608,5,0.027378571,-0.002492857
2001-03-28,36978,All Weather Track,5,10,13,17,-1.571428571,-0.005214286,0.01555,0.004092857,-0.0371,7,0.006178571,-0.025992857
2001-03-28,36978,All Weather Track,5,11,2,3.9,-2.571428571,0.073185714,0.15105,0.015892857,0.0345,12,-0.052621429,-0.048692857
2001-03-28,36978,All Weather Track,5,12,4,10,-4.571428571,0.046685714,0.09425,-0.006307143,0.0388,4,0.042578571,0.083207143
2001-03-28,36978,All Weather Track,5,13,9,9.4,-5.571428571,-0.020514286,-0.03175,0.021692857,0.0288,1,-0.009121429,-0.028592857
2001-03-28,36978,All Weather Track,5,14,1,23,-11.57142857,-0.040114286,-0.10225,0.052492857,0.0258,3,-0.016921429,-0.059592857
2001-03-28,36978,All Weather Track,6,1,2,5.3,10.71428571,0.025978571,0.074014286,0.043335714,0.074607143,9,0.149957143,0.365957143
2001-03-28,36978,All Weather Track,6,2,5,6,3.714285714,-0.042921429,-0.112985714,0.008435714,0.112607143,6,0.011057143,0.254857143
2001-03-28,36978,All Weather Track,6,3,7,26,6.714285714,0.070278571,0.159214286,-0.015664286,-0.045392857,14,-0.020042857,0.019257143
2001-03-28,36978,All Weather Track,6,4,3,41,3.714285714,-0.006521429,-0.038485714,0.029835714,0.039107143,5,0.015357143,-0.069942857
2001-03-28,36978,All Weather Track,6,5,10,26,5.714285714,-0.006121429,0.028314286,0.002235714,-0.054392857,2,-0.033342857,-0.167442857
2001-03-28,36978,All Weather Track,6,6,13,24,1.714285714,-0.043021429,-0.094085714,0.025935714,0.035707143,4,-0.100042857,-0.300742857
2001-03-28,36978,All Weather Track,6,7,6,10,-0.285714286,-0.008121429,0.023714286,0.000835714,0.045207143,3,-0.065542857,0.044057143
2001-03-28,36978,All Weather Track,6,8,12,7.3,-0.285714286,0.029478571,0.003314286,0.022135714,0.024907143,10,-0.033342857,0.099257143
2001-03-28,36978,All Weather Track,6,9,4,8.6,-3.285714286,0.020178571,0.059414286,-0.041564286,-0.044792857,11,-0.100042857,-0.118942857
2001-03-28,36978,All Weather Track,6,10,14,32,-6.285714286,0.016478571,-0.009985714,-0.041064286,-0.050292857,1,-4.28571E-05,-0.100742857
2001-03-28,36978,All Weather Track,6,11,9,6.7,-3.285714286,-0.037121429,-0.061585714,0.011235714,-0.030692857,8,-4.28571E-05,-0.100742857
2001-03-28,36978,All Weather Track,6,12,1,7.2,-5.285714286,0.043778571,0.102414286,-0.008364286,0.028107143,7,-0.016742857,-0.009042857
2001-03-28,36978,All Weather Track,6,13,11,36,-7.285714286,-0.038921429,-0.109685714,-0.022764286,-0.118292857,13,0.149957143,0.099257143
2001-03-28,36978,All Weather Track,6,14,8,42,-6.285714286,-0.023421429,-0.023585714,-0.014564286,-0.016392857,12,0.042857143,-0.015042857
2001-03-28,36978,"Turf - ""A+2"" Course",7,1,6,10,7.571428571,0.0186,-0.011442857,-0.006592857,-0.027964286,14,-0.080130769,-0.247861538
2001-03-28,36978,"Turf - ""A+2"" Course",7,2,5,9.8,10.57142857,-0.0304,-0.004042857,-0.018792857,-0.031564286,11,0.073669231,0.136738462
2001-03-28,36978,"Turf - ""A+2"" Course",7,3,4,4.3,9.571428571,0.0281,0.072557143,-0.045792857,-0.059964286,10,0.019869231,0.052138462
2001-03-28,36978,"Turf - ""A+2"" Course",7,4,13,63,3.571428571,-0.0408,-0.114442857,0.007007143,-0.045864286,9,-0.080130769,-0.247861538
2001-03-28,36978,"Turf - ""A+2"" Course",7,5,11,21,5.571428571,-0.0213,-0.025042857,0.017907143,0.009735714,8,0.142069231,0.085438462
2001-03-28,36978,"Turf - ""A+2"" Course",7,6,1,7.8,5.571428571,0.0459,0.100957143,0.021707143,0.020535714,4,0.053169231,0.085438462
2001-03-28,36978,"Turf - ""A+2"" Course",7,7,9,7.6,2.571428571,0.0223,0.057957143,0.001207143,0.006735714,3,0,0
2001-03-28,36978,"Turf - ""A+2"" Course",7,8,10,18,-2.428571429,-0.004,0.026857143,0.004207143,0.097435714,13,-0.006030769,0.011438462
2001-03-28,36978,"Turf - ""A+2"" Course",7,9,7,10,-3.428571429,0.0724,0.157757143,-0.019892857,-0.060564286,12,-0.041630769,-0.017061538
2001-03-28,36978,"Turf - ""A+2"" Course",7,10,12,22,-9.428571429,-0.0462,-0.048842857,0.039107143,0.059435714,6,0.062769231,0.037838462
2001-03-28,36978,"Turf - ""A+2"" Course",7,11,14,20,-4.428571429,-0.035,-0.063042857,-0.045292857,-0.065464286,5,-0.080130769,0.002138462
2001-03-28,36978,"Turf - ""A+2"" Course",7,12,3,8.8,-7.428571429,-0.0044,-0.039942857,-0.002892857,0.051635714,1,0.019869231,-0.014561538
2001-03-28,36978,"Turf - ""A+2"" Course",7,13,2,15,-9.428571429,-0.0368,-0.111142857,0.023507143,0.025835714,7,-0.003230769,0.136738462
2001-03-28,36978,"Turf - ""A+2"" Course",7,14,8,27,-8.428571429,0.0316,0.001857143,0.024607143,0.020035714,2,-0.080130769,-0.020561538
2001-03-31,36981,All Weather Track,1,1,8,3.7,8.461538462,0.019461538,-0.014115385,-0.0027,0.0489,4,-0.015784615,0.049623077
2001-03-31,36981,All Weather Track,1,2,11,92,11.46153846,-0.005138462,0.021084615,0.0007,0.0173,12,-0.015784615,-0.061476923
2001-03-31,36981,All Weather Track,1,3,12,17,10.46153846,-0.020838462,-0.004215385,-0.0319,-0.0623,5,-0.015784615,-0.061476923
2001-03-31,36981,All Weather Track,1,5,5,3.9,9.461538462,0.054461538,0.104384615,0.0247,0.0065,1,0.039815385,0.105223077
2001-03-31,36981,All Weather Track,1,6,6,12,4.461538462,-0.003438462,0.025284615,0.0235,0.0189,8,-0.015784615,0.021823077
2001-03-31,36981,All Weather Track,1,7,1,7.4,3.461538462,0.071961538,0.164384615,0.0182,0.0317,9,0.022715385,0.092323077
2001-03-31,36981,All Weather Track,1,8,3,5,0.461538462,-0.036438462,-0.063715385,0.0255,0.014,11,0.095315385,0.105223077
2001-03-31,36981,All Weather Track,1,9,4,10,-4.538461538,0.028861538,0.071684615,0.0387,0.05,13,-0.015784615,-0.002676923
2001-03-31,36981,All Weather Track,1,10,2,12,-7.538461538,0.032161538,-0.001315385,-0.0694,-0.0089,3,-0.015784615,-0.002676923
2001-03-31,36981,All Weather Track,1,11,10,99,-8.538461538,-0.035138462,-0.104515385,-0.0201,-0.0762,14,-0.015784615,-0.061476923
2001-03-31,36981,All Weather Track,1,12,9,87,-12.53846154,-0.044638462,-0.053415385,-0.0027,0.0165,10,-0.015784615,-0.061476923
2001-03-31,36981,All Weather Track,1,13,13,99,-6.538461538,-0.025938462,-0.051915385,-0.0045,-0.0753,7,-0.015784615,-0.061476923
2001-03-31,36981,All Weather Track,1,14,7,56,-8.538461538,-0.035338462,-0.093615385,0,0.0189,2,-0.015784615,-0.061476923
2001-03-31,36981,"Turf - ""B+2"" Course",2,1,1,6.1,10.07692308,0.068546154,0.157938462,0.010876923,0.013353846,1,0.185155556,0.459288889
2001-03-31,36981,"Turf - ""B+2"" Course",2,2,13,22,3.076923077,0.025446154,0.065238462,0.033776923,0.055853846,7,0,0
2001-03-31,36981,"Turf - ""B+2"" Course",2,3,12,99,-1.923076923,-0.048053846,-0.059861538,0.020576923,0.022953846,11,-0.148144444,-0.207411111
2001-03-31,36981,"Turf - ""B+2"" Course",2,4,10,99,0.076923077,-0.042953846,-0.123861538,0.013276923,0.037553846,4,-0.148144444,-0.207411111
2001-03-31,36981,"Turf - ""B+2"" Course",2,5,6,12,3.076923077,-0.008553846,0.014638462,0.004776923,0.091153846,8,0,0
2001-03-31,36981,"Turf - ""B+2"" Course",2,6,8,72,3.076923077,-0.039853846,-0.070161538,-0.032623077,-0.121046154,12,-0.148144444,-0.207411111
2001-03-31,36981,"Turf - ""B+2"" Course",2,7,9,99,3.076923077,-0.038553846,-0.110961538,-0.004923077,0.024753846,2,-0.148144444,-0.207411111
2001-03-31,36981,"Turf - ""B+2"" Course",2,8,5,33,0.076923077,0.016046154,-0.020561538,-0.010723077,-0.034346154,13,0,0
2001-03-31,36981,"Turf - ""B+2"" Course",2,9,4,2.6,1.076923077,0.028746154,-0.007761538,0.013376923,0.002853846,3,0.851855556,0.792588889
2001-03-31,36981,"Turf - ""B+2"" Course",2,10,11,99,-5.923076923,0.019246154,0.049238462,-0.007623077,0.022353846,5,-0.148144444,-0.207411111
2001-03-31,36981,"Turf - ""B+2"" Course",2,11,7,56,-5.923076923,-0.006853846,0.018838462,-0.009423077,-0.069446154,9,-0.148144444,-0.207411111
2001-03-31,36981,"Turf - ""B+2"" Course",2,12,3,6.5,-3.923076923,-0.024253846,-0.010661538,0.018576923,0.024753846,10,-0.148144444,-0.007411111
2001-03-31,36981,"Turf - ""B+2"" Course",2,14,2,3.2,-5.923076923,0.051046154,0.097938462,-0.049923077,-0.070746154,6,0,0
2001-03-31,36981,"Turf - ""B+2"" Course",3,1,8,7.1,8,0.027757143,0.06755,0.000121429,0.091728571,1,-0.036121429,0.1589
2001-03-31,36981,"Turf - ""B+2"" Course",3,2,5,21,3,-0.039542857,-0.04155,0.058021429,0.021928571,8,0.050878571,-0.0289
2001-03-31,36981,"Turf - ""B+2"" Course",3,3,12,15,8,0.033957143,0.08355,-0.029678571,-0.069771429,13,0.063878571,0.1407
2001-03-31,36981,"Turf - ""B+2"" Course",3,4,1,5.7,6,-4.28571E-05,0.03295,-0.012278571,0.055328571,11,0.019478571,0.174
2001-03-31,36981,"Turf - ""B+2"" Course",3,5,14,22,3,-0.034442857,-0.10555,-0.054578571,-0.070171429,4,0.047178571,0.0907
2001-03-31,36981,"Turf - ""B+2"" Course",3,6,9,4.9,5,-0.015742857,0.00765,-0.015378571,-0.033771429,6,0.019478571,-0.1037
2001-03-31,36981,"Turf - ""B+2"" Course",3,7,11,27,1,0.024557143,-0.00225,0.013921429,0.025328571,7,-0.036121429,-0.0482
2001-03-31,36981,"Turf - ""B+2"" Course",3,8,6,11,3,0.077057143,0.17625,0.015921429,0.023528571,12,-0.036121429,-0.1593
2001-03-31,36981,"Turf - ""B+2"" Course",3,9,3,35,0,0.037257143,0.01055,-0.041478571,-0.055871429,14,-0.002821429,0.074
2001-03-31,36981,"Turf - ""B+2"" Course",3,10,13,35,-4,-0.030242857,-0.08175,0.058021429,0.021928571,9,-0.036121429,-0.1005
2001-03-31,36981,"Turf - ""B+2"" Course",3,11,2,6.8,-6,-0.020842857,-0.04005,0.015121429,0.012928571,2,-0.036121429,-0.0968
2001-03-31,36981,"Turf - ""B+2"" Course",3,12,10,12,-7,-0.031342857,-0.05185,0.015921429,0.020428571,10,-0.036121429,-0.0641
2001-03-31,36981,"Turf - ""B+2"" Course",3,13,4,11,-9,-0.030042857,-0.09265,-0.009578571,0.025328571,5,0.054778571,0.0225
2001-03-31,36981,"Turf - ""B+2"" Course",3,14,7,22,-11,0.001657143,0.03715,-0.014078571,-0.068871429,3,-0.036121429,-0.0593
2001-03-31,36981,"Turf - ""B+2"" Course",4,1,3,2.9,7.571428571,-0.004007143,0.024107143,-0.0414,-0.066585714,4,-0.026264286,0.1773
2001-03-31,36981,"Turf - ""B+2"" Course",4,2,6,22,7.571428571,0.023792857,0.058707143,0.016,0.012814286,10,0.026335714,0.1335
